0.19, 0.50, 0.85, 1.11, 1.31, 1.50, 1.64, 1.73, 2.02, 2.32, 2.54, 2.62, 2.67, 2.68, 2.69, 2.71, 2.72, 2.73, 2.76, 2.72, -0.78, -1.09, -0.89, -0.42, 0.01, 0.37, 0.50, 0.87, 1.10, 1.14, 0.76, 0.56, 0.29, 0.25, 0.17, 0.14, 0.11, 0.14, 0.20, 0.56, -0.15, -0.28, -0.16, -0.24, -0.20, -0.09, -0.13, -0.04, -0.06, -0.08, -0.16, -0.16, -0.20, -0.16, -0.20, -0.20, -0.19, -0.19, -0.16, -0.16
0.19, 0.42, 0.70, 0.97, 1.21, 1.37, 1.48, 1.56, 1.82, 2.05, 2.25, 2.31, 2.33, 2.32, 2.30, 2.29, 2.27, 2.27, 2.24, 2.18, -0.81, -0.97, -0.86, -0.27, 0.29, 0.55, 0.75, 0.93, 1.42, 1.39, 1.25, 0.90, 0.77, 0.66, 0.64, 0.64, 0.63, 0.63, 0.67, 1.04, -0.14, -0.26, -0.27, -0.33, -0.26, -0.25, -0.21, -0.29, -0.27, -0.28, -0.30, -0.41, -0.42, -0.44, -0.44, -0.43, -0.44, -0.45, -0.42, -0.46
0.13, 0.24, 0.56, 0.78, 0.99, 1.15, 1.25, 1.40, 1.55, 1.76, 1.90, 1.92, 1.93, 1.94, 1.94, 1.95, 1.96, 1.97, 1.99, 1.96, -0.78, -1.17, -1.08, -0.52, -0.01, 0.21, 0.54, 0.79, 0.99, 0.81, 0.51, 0.28, 0.20, 0.17, 0.16, 0.13, 0.14, 0.14, 0.20, 0.35, -0.05, -0.18, -0.15, -0.17, -0.15, -0.12, -0.16, -0.14, -0.21, -0.11, -0.16, -0.18, -0.19, -0.19, -0.21, -0.24, -0.25, -0.25, -0.22, -0.26
0.18, 0.42, 0.65, 0.79, 0.94, 1.04, 1.05, 1.18, 1.41, 1.62, 1.74, 1.76, 1.77, 1.75, 1.75, 1.75, 1.75, 1.75, 1.75, 1.68, -0.69, -0.95, -0.63, -0.16, 0.36, 0.53, 0.96, 1.07, 1.39, 1.20, 0.95, 0.67, 0.62, 0.57, 0.62, 0.55, 0.59, 0.60, 0.69, 0.93, -0.02, -0.17, -0.01, -0.15, -0.09, -0.08, -0.03, -0.06, -0.06, -0.02, -0.10, -0.14, -0.16, -0.17, -0.15, -0.17, -0.16, -0.18, -0.15, -0.18
0.25, 0.53, 0.87, 1.05, 1.24, 1.41, 1.53, 1.75, 2.09, 2.41, 2.51, 2.52, 2.52, 2.52, 2.52, 2.52, 2.51, 2.52, 2.53, 2.42, -0.65, -0.99, -0.74, -0.13, 0.35, 0.70, 0.94, 1.36, 1.24, 1.18, 0.75, 0.58, 0.45, 0.47, 0.41, 0.38, 0.36, 0.38, 0.39, 0.75, -0.06, -0.23, -0.11, -0.24, -0.19, -0.11, -0.16, -0.12, -0.21, -0.24, -0.34, -0.40, -0.40, -0.42, -0.45, -0.45, -0.46, -0.43, -0.44, -0.42
0.31, 0.60, 0.87, 1.05, 1.23, 1.41, 1.42, 1.66, 1.83, 2.07, 2.13, 2.15, 2.14, 2.13, 2.14, 2.14, 2.15, 2.15, 2.14, 2.04, -0.71, -0.91, -0.44, 0.00, 0.50, 0.64, 1.08, 1.04, 1.28, 1.01, 0.79, 0.53, 0.46, 0.40, 0.43, 0.44, 0.46, 0.45, 0.51, 0.99, -0.01, -0.21, -0.06, -0.17, -0.08, -0.12, -0.14, -0.23, -0.15, -0.18, -0.21, -0.28, -0.33, -0.37, -0.34, -0.31, -0.29, -0.31, -0.31, -0.33
0.31, 0.64, 0.93, 1.11, 1.31, 1.45, 1.52, 1.77, 2.02, 2.23, 2.35, 2.38, 2.38, 2.38, 2.37, 2.37, 2.37, 2.37, 2.37, 2.28, -0.93, -1.12, -0.70, -0.22, 0.29, 0.43, 0.91, 0.92, 1.11, 0.89, 0.58, 0.29, 0.18, 0.21, 0.26, 0.26, 0.26, 0.28, 0.36, 0.83, -0.12, -0.25, -0.21, -0.30, -0.12, -0.18, -0.10, -0.25, -0.19, -0.28, -0.35, -0.40, -0.44, -0.41, -0.37, -0.39, -0.39, -0.38, -0.36, -0.38
0.13, 0.39, 0.80, 1.08, 1.28, 1.52, 1.61, 1.84, 2.11, 2.48, 2.67, 2.74, 2.75, 2.75, 2.75, 2.75, 2.76, 2.77, 2.77, 2.74, -0.70, -1.17, -1.12, -0.75, -0.14, 0.05, 0.38, 0.69, 0.90, 0.72, 0.41, -0.03, -0.14, -0.20, -0.18, -0.22, -0.23, -0.23, -0.22, -0.07, -0.01, -0.17, -0.23, -0.19, -0.26, -0.19, -0.24, -0.28, -0.29, -0.28, -0.33, -0.40, -0.40, -0.39, -0.38, -0.37, -0.36, -0.37, -0.38, -0.38
0.11, 0.40, 0.81, 1.10, 1.32, 1.56, 1.68, 1.93, 2.27, 2.52, 2.65, 2.69, 2.69, 2.70, 2.70, 2.70, 2.71, 2.72, 2.73, 2.68, -0.63, -1.06, -1.09, -0.60, 0.19, 0.55, 0.85, 1.20, 1.14, 1.09, 0.68, 0.36, 0.31, 0.26, 0.29, 0.28, 0.27, 0.31, 0.31, 0.54, -0.07, -0.16, -0.20, -0.18, -0.17, -0.11, -0.12, -0.22, -0.20, -0.29, -0.34, -0.40, -0.44, -0.42, -0.41, -0.42, -0.44, -0.41, -0.42, -0.39
0.12, 0.33, 0.67, 0.92, 1.08, 1.27, 1.40, 1.52, 1.82, 2.16, 2.36, 2.42, 2.44, 2.44, 2.44, 2.43, 2.44, 2.44, 2.45, 2.43, -0.62, -1.04, -1.15, -0.77, -0.29, 0.08, 0.31, 0.75, 0.97, 0.81, 0.58, 0.12, 0.03, -0.08, -0.06, -0.16, -0.18, -0.18, -0.15, -0.01, -0.00, -0.19, -0.21, -0.14, -0.23, -0.15, -0.15, -0.10, -0.18, -0.26, -0.31, -0.42, -0.40, -0.41, -0.41, -0.43, -0.44, -0.44, -0.45, -0.46
0.09, 0.16, 0.40, 0.61, 0.74, 0.91, 1.01, 1.17, 1.31, 1.67, 1.87, 1.96, 1.98, 1.97, 1.95, 1.94, 1.94, 1.93, 1.92, 1.87, -0.49, -0.75, -0.82, -0.55, -0.03, 0.31, 0.59, 1.01, 1.19, 1.31, 1.16, 0.73, 0.54, 0.45, 0.46, 0.43, 0.44, 0.41, 0.44, 0.68, -0.01, -0.14, -0.18, -0.10, -0.19, -0.13, -0.17, -0.19, -0.17, -0.24, -0.23, -0.29, -0.28, -0.29, -0.31, -0.30, -0.29, -0.28, -0.28, -0.31
0.06, 0.24, 0.49, 0.70, 0.88, 1.02, 1.09, 1.11, 1.13, 1.17, 1.38, 1.54, 1.60, 1.63, 1.64, 1.64, 1.66, 1.66, 1.67, 1.66, -0.41, -0.85, -0.94, -0.58, 0.07, 0.37, 0.67, 0.74, 1.08, 1.36, 1.51, 1.21, 0.92, 0.68, 0.69, 0.60, 0.66, 0.62, 0.71, 0.84, 0.02, 0.05, -0.07, -0.19, -0.16, -0.08, -0.05, -0.06, 0.02, -0.12, -0.20, -0.30, -0.41, -0.44, -0.39, -0.40, -0.36, -0.42, -0.41, -0.50
0.05, 0.20, 0.36, 0.56, 0.72, 0.88, 1.02, 1.14, 1.43, 1.70, 1.89, 2.01, 2.05, 2.05, 2.04, 2.03, 2.02, 2.03, 2.03, 2.00, -0.29, -0.54, -0.57, -0.33, 0.18, 0.56, 0.79, 1.10, 1.35, 1.43, 1.43, 1.13, 0.87, 0.78, 0.77, 0.80, 0.75, 0.84, 0.95, 1.18, -0.08, -0.12, -0.15, -0.19, -0.29, -0.29, -0.29, -0.28, -0.29, -0.26, -0.31, -0.33, -0.33, -0.33, -0.35, -0.38, -0.42, -0.32, -0.36, -0.37
0.06, 0.17, 0.39, 0.63, 0.83, 1.00, 1.17, 1.24, 1.43, 1.63, 1.94, 2.11, 2.17, 2.17, 2.16, 2.16, 2.15, 2.15, 2.15, 2.13, -0.54, -0.78, -0.93, -0.83, -0.54, -0.03, 0.20, 0.46, 0.65, 0.87, 0.81, 0.55, 0.21, 0.02, 0.06, -0.00, 0.01, -0.01, 0.05, 0.24, -0.03, -0.09, -0.19, -0.13, -0.12, -0.12, -0.14, -0.17, -0.20, -0.12, -0.23, -0.28, -0.32, -0.35, -0.32, -0.33, -0.34, -0.34, -0.33, -0.35
0.21, 0.40, 0.59, 0.77, 0.96, 1.15, 1.26, 1.53, 1.72, 1.92, 1.99, 2.00, 1.98, 1.95, 1.91, 1.90, 1.90, 1.91, 1.89, 1.78, -0.49, -0.66, -0.48, -0.37, -0.09, -0.00, 0.39, 0.71, 0.85, 0.78, 0.40, 0.23, 0.12, 0.09, 0.05, -0.01, -0.03, -0.06, -0.04, 0.25, -0.08, -0.25, -0.19, -0.19, -0.02, 0.01, 0.08, 0.03, 0.05, -0.02, -0.04, -0.06, -0.05, -0.01, -0.07, -0.11, -0.19, -0.13, -0.13, -0.08
0.29, 0.59, 0.88, 1.10, 1.27, 1.42, 1.54, 1.83, 2.17, 2.40, 2.49, 2.50, 2.51, 2.49, 2.46, 2.45, 2.44, 2.43, 2.42, 2.29, -0.74, -0.90, -0.72, -0.19, 0.32, 0.60, 1.16, 1.27, 1.42, 1.01, 0.67, 0.39, 0.33, 0.30, 0.28, 0.25, 0.21, 0.19, 0.20, 0.59, -0.02, -0.03, -0.10, -0.14, -0.24, -0.21, -0.12, -0.24, -0.30, -0.19, -0.32, -0.35, -0.33, -0.33, -0.34, -0.34, -0.37, -0.38, -0.44, -0.51
0.02, 0.15, 0.39, 0.69, 0.98, 1.25, 1.48, 1.72, 2.02, 2.33, 2.70, 2.98, 3.08, 3.17, 3.19, 3.17, 3.16, 3.13, 3.12, 3.10, -0.44, -0.90, -1.13, -1.10, -0.80, -0.35, -0.03, 0.54, 1.06, 1.47, 1.79, 1.65, 1.41, 1.00, 0.76, 0.66, 0.65, 0.68, 0.81, 0.94, -0.03, -0.00, -0.04, -0.06, -0.15, -0.14, -0.18, -0.12, -0.13, -0.03, -0.06, -0.07, -0.25, -0.24, -0.21, -0.18, -0.16, -0.18, -0.21, -0.22
0.07, 0.18, 0.45, 0.72, 1.08, 1.38, 1.62, 1.91, 2.19, 2.45, 2.75, 3.02, 3.27, 3.46, 3.59, 3.65, 3.69, 3.70, 3.70, 3.69, -0.44, -0.85, -1.03, -1.06, -0.83, -0.44, 0.10, 0.59, 1.01, 1.32, 1.45, 1.60, 1.46, 1.36, 0.92, 0.59, 0.44, 0.46, 0.52, 0.65, -0.02, -0.05, 0.06, 0.01, 0.08, 0.00, -0.13, -0.08, -0.11, -0.06, -0.08, -0.08, -0.20, -0.24, -0.34, -0.38, -0.34, -0.35, -0.37, -0.38
0.02, 0.11, 0.28, 0.47, 0.75, 1.02, 1.25, 1.50, 1.77, 2.02, 2.27, 2.48, 2.74, 2.98, 3.30, 3.47, 3.51, 3.52, 3.52, 3.50, -0.31, -0.60, -0.81, -0.85, -0.86, -0.38, -0.12, 0.25, 0.46, 0.79, 0.88, 1.20, 1.40, 1.61, 1.40, 0.96, 0.51, 0.33, 0.25, 0.38, -0.03, -0.04, -0.06, -0.04, -0.11, -0.18, -0.26, -0.22, -0.24, -0.20, -0.17, -0.18, -0.18, -0.29, -0.36, -0.38, -0.43, -0.44, -0.46, -0.47
0.11, 0.27, 0.41, 0.60, 0.81, 1.04, 1.30, 1.59, 1.88, 2.19, 2.50, 2.82, 3.14, 3.33, 3.40, 3.43, 3.43, 3.42, 3.40, 3.36, -0.58, -0.87, -1.00, -1.04, -0.87, -0.70, -0.37, -0.03, 0.50, 0.73, 1.04, 0.98, 0.98, 0.55, 0.14, -0.17, -0.24, -0.19, -0.09, 0.15, -0.06, -0.03, -0.10, -0.14, -0.18, -0.22, -0.24, -0.17, -0.09, -0.04, 0.03, -0.02, -0.11, -0.26, -0.25, -0.27, -0.23, -0.24, -0.25, -0.29
0.07, 0.21, 0.41, 0.72, 1.02, 1.31, 1.59, 1.84, 2.13, 2.41, 2.76, 3.08, 3.37, 3.56, 3.67, 3.69, 3.68, 3.67, 3.66, 3.65, -0.56, -0.88, -1.16, -1.22, -0.92, -0.70, -0.36, 0.15, 0.60, 1.04, 1.18, 1.33, 1.23, 1.02, 0.44, 0.10, -0.07, -0.05, 0.02, 0.19, -0.06, -0.02, -0.02, -0.06, -0.13, -0.17, -0.14, -0.06, -0.09, -0.01, -0.16, -0.16, -0.22, -0.30, -0.35, -0.35, -0.36, -0.31, -0.29, -0.28
0.11, 0.24, 0.43, 0.70, 1.02, 1.27, 1.50, 1.72, 1.94, 2.17, 2.44, 2.70, 2.96, 3.12, 3.22, 3.25, 3.24, 3.22, 3.20, 3.16, -0.51, -0.79, -1.02, -1.02, -0.71, -0.29, 0.24, 0.70, 1.16, 1.54, 1.77, 1.92, 1.93, 1.59, 1.21, 0.88, 0.78, 0.76, 0.85, 0.99, -0.01, 0.01, -0.03, -0.10, -0.06, -0.12, -0.11, -0.08, -0.06, -0.06, -0.05, -0.12, -0.20, -0.32, -0.33, -0.35, -0.34, -0.33, -0.30, -0.30
0.06, 0.16, 0.33, 0.64, 0.97, 1.27, 1.53, 1.75, 2.02, 2.24, 2.55, 2.82, 3.03, 3.25, 3.33, 3.35, 3.38, 3.40, 3.42, 3.43, -0.36, -0.68, -1.11, -1.26, -0.92, -0.40, 0.00, 0.52, 0.81, 1.00, 1.23, 1.26, 1.24, 0.85, 0.53, 0.15, 0.14, 0.08, 0.14, 0.28, 0.01, 0.06, -0.01, -0.02, -0.21, -0.17, -0.19, -0.19, -0.15, -0.17, -0.17, -0.21, -0.28, -0.46, -0.51, -0.61, -0.52, -0.50, -0.48, -0.49
0.04, 0.11, 0.27, 0.52, 0.77, 1.06, 1.35, 1.59, 1.79, 2.01, 2.21, 2.45, 2.63, 2.83, 2.91, 2.99, 3.02, 3.01, 3.00, 2.98, -0.40, -0.78, -1.07, -1.25, -1.16, -0.73, -0.16, 0.37, 0.82, 1.03, 1.29, 1.45, 1.54, 1.42, 1.21, 0.72, 0.55, 0.47, 0.58, 0.72, -0.01, -0.05, 0.01, -0.01, -0.13, -0.29, -0.21, -0.14, -0.13, -0.11, -0.20, -0.15, -0.22, -0.21, -0.28, -0.32, -0.25, -0.25, -0.25, -0.25
0.05, 0.12, 0.32, 0.68, 1.02, 1.42, 1.66, 1.90, 2.12, 2.37, 2.62, 2.86, 3.14, 3.32, 3.49, 3.54, 3.56, 3.56, 3.56, 3.53, -0.38, -0.78, -1.21, -1.47, -1.20, -0.92, -0.17, 0.25, 0.94, 1.32, 1.71, 1.88, 1.84, 1.75, 1.31, 0.94, 0.54, 0.48, 0.52, 0.67, 0.02, -0.04, -0.02, -0.02, 0.05, 0.04, -0.17, -0.19, -0.26, -0.22, -0.20, -0.26, -0.23, -0.35, -0.45, -0.41, -0.46, -0.40, -0.41, -0.45
0.09, 0.19, 0.34, 0.55, 0.77, 1.01, 1.23, 1.46, 1.68, 1.95, 2.23, 2.51, 2.76, 2.99, 3.23, 3.32, 3.35, 3.36, 3.35, 3.33, -0.42, -0.68, -0.93, -0.99, -0.79, -0.53, -0.08, 0.36, 0.95, 1.40, 1.77, 1.90, 1.99, 1.80, 1.33, 0.97, 0.80, 0.76, 0.82, 1.06, -0.02, 0.06, 0.03, -0.03, -0.11, -0.20, -0.19, -0.13, -0.14, -0.14, -0.19, -0.20, -0.19, -0.21, -0.26, -0.16, -0.12, -0.12, -0.18, -0.17
