0.52,0.66,0.85,1.05,1.39,1.91,1.89,1.89,1.74,-0.23,-0.21,-0.17,-0.14,0,0,0,0,0,0,0
-0.39,-0.79,-0.91,-1.11,-1.43,-1.6,-1.64,-1.64,-1.51,0.24,0.12,0.12,0.14,0,0,0,0,0,0,0
8.4,8.9,9.38,9.87,10.11,8.73,9.24,9.97,10.44,8.49,9.01,9.49,9.75,0,0,0,0,0,0,0
1.13,1.24,1.46,1.73,2.07,2.29,2.29,2.17,-0.29,-0.27,-0.22,0,0,0,0,0,0,0,0,0
-0.14,-0.36,-0.43,-0.67,-0.99,-1.03,-1.02,-0.96,0.32,0.2,0.18,0,0,0,0,0,0,0,0,0
8.31,8.8,9.28,9.66,9.81,8.54,9.46,10.18,8.78,9.26,9.66,0,0,0,0,0,0,0,0,0
0.85,1.23,1.49,1.81,2.71,2.72,2.72,2.64,2.55,-0.09,-0.3,-0.26,-0.26,0,0,0,0,0,0,0
0.04,-0.72,-0.97,-1.28,-1.71,-1.63,-1.65,-1.72,-1.53,0.94,0.78,0.74,0.78,0,0,0,0,0,0,0
8.02,9.02,9.51,9.9,8.19,8.53,9.07,9.84,10.6,8.01,8.65,9.18,9.54,0,0,0,0,0,0,0
0.61,0.7,0.93,1.19,1.54,1.52,1.48,1.27,-0.31,-0.4,-0.33,-0.31,0,0,0,0,0,0,0,0
-0.46,-0.55,-0.55,-0.84,-0.78,-0.79,-0.63,-0.52,0.59,0.67,0.58,0.47,0,0,0,0,0,0,0,0
8.99,9.48,9.97,10.28,8.59,9,9.78,10.13,7.84,8.41,9.12,9.45,0,0,0,0,0,0,0,0
0.81,0.9,0.99,1.09,1.39,2.04,2.01,1.99,1.83,0.01,0.01,0.02,-0.01,0,0,0,0,0,0,0
0.06,-0.05,-0.18,-0.19,-0.41,-0.78,-0.87,-0.72,-0.64,0.75,0.62,0.55,0.52,0,0,0,0,0,0,0
8.21,8.7,9.22,9.7,10.07,8.88,9.49,10.27,10.75,8.29,9.03,9.5,9.71,0,0,0,0,0,0,0
1.01,1.13,1.41,1.74,2.15,2.12,1.95,1.11,0.14,0.09,0.11,0.14,0.17,0,0,0,0,0,0,0
0.14,-0.69,-0.82,-1.05,-1.58,-1.51,-1.31,-0.64,0.2,0.21,0.08,0.05,0.04,0,0,0,0,0,0,0
