0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.38,10.89,6.73,7.23,7.74,8.03,6.97,7.67,8.44,8.94,9.46,10.13,10.6,10.97,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.65,11.16,7.24,7.54,7.98,8.45,8.69,7.25,7.83,8.69,9.58,10.13,10.64,11.02,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.63,11.14,8.42,8.85,9.22,8.09,8.65,9.26,9.83,10.39,10.83,11.07,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.73,10.96,7.3,7.78,8.08,8.39,7.31,7.87,8.64,9.24,9.73,10.2,10.71,10.99,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.68,10.98,7.35,7.85,8.29,8.48,7.88,8.65,9.46,10.16,10.72,11.01,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.25,10.75,10.99,7.16,7.66,8.06,8.54,7.39,7.99,8.6,9.23,9.75,10.28,10.83,11.18,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.45,10.94,7.8,8.19,8.69,8.3,8.97,9.53,10.12,10.68,11.04,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.66,10.99,7.39,7.89,8.36,8.64,8.02,8.66,9.31,9.97,10.48,11.02,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.31,10.82,11.12,7.07,7.43,7.93,8.31,8.6,7.34,8.1,8.82,9.53,10.08,10.7,10.93,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.7,11.2,7.03,7.51,8.01,8.44,8.56,7.2,7.67,8.53,9.21,9.78,10.32,10.81,11.12,0,0,0,0,0
